index,xmin,ymin,xmax,ymax,center_x,center_y,confidence,class,predicted_id,name,componentId,color,key,lineTypeId,group,lineTypeIdNumber,lineTypeName,checked,componentType,distance
44,1928.1508,2265.6074,1965.749,2311.2856,1946.95,2288.4465,0.88560754,18,de13125e,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,7fc709b4,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,512.1219330881977
50,1996.4261,2250.124,2027.6517,2269.4758,2012.039,2259.7998,0.8135907,19,343e5758,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,02ceea43,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,442.2102448427662
45,1941.9819,2474.5503,2004.069,2583.068,1973.0254,2528.809,0.91016585,17,0d64b60b,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,010c65d0,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,872.6925676241747
48,1970.923,2443.0967,1993.1552,2462.9146,1982.0391,2453.0056,0.8286413,32,bf779eb0,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,fae27d85,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,764.4255403194157
49,1970.8998,2285.1777,2027.0166,2319.7993,1998.9583,2302.4885,0.8029846,34,0fe99fb1,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,22932e03,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,652.5727265770302
59,2145.7473,1927.2101,2181.9014,2059.439,2163.8242,1993.3245,0.8906006,16,1dc37896,22_ds,clnk1x9zm003034aoq1a16bdr,#7AB20D,22226043,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,mandatory,5000.0
63,2187.692,2248.788,2218.962,2268.3557,2203.327,2258.5718,0.7746191,19,715fe23a,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,9bcc6d55,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,403.7249634685277
62,2163.028,2283.7122,2219.564,2317.9863,2191.296,2300.849,0.79360545,34,af1aa85d,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,7e61daec,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,437.18080759124337
60,2161.8938,2562.3877,2184.7556,2582.5017,2173.3247,2572.4448,0.8189534,32,6a55d177,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,40c3a5aa,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,895.9474016201136
55,2118.2585,2266.6484,2155.411,2310.5217,2136.8347,2288.585,0.8847724,18,ac5db2e1,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,20ed8371,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,434.8670990922586
68,2273.8381,1853.4669,2364.749,1874.7336,2319.2935,1864.1003,0.84767437,14,6615ff8d,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,2a79b8d0,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,mandatory,5000.0
67,2214.4194,1926.6294,2353.785,2136.7383,2284.102,2031.6838,0.9277988,20,d91aa9c5,22_vt_3p,clnk1xccr003n34aoq3etv7wm,#1F9AEE,4ab45bf3,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,319.7716446627537
75,2544.9463,1921.8796,2690.4204,2145.3606,2617.6833,2033.6201,0.9058177,20,40ade043,22_vt_3p,clnk1xccr003n34aoq3etv7wm,#1F9AEE,7a319612,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,631.6559876977153
71,2384.7607,2006.0051,2438.991,2044.7223,2411.876,2025.3638,0.8461145,22,5c04ac24,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,1e9d7f16,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,712.5260453828041
73,2456.4504,2005.366,2518.4868,2045.4993,2487.4688,2025.4326,0.86236966,23,ca7950ae,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,54ed8856,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,595.9158723275377
69,2306.5188,2200.4739,2363.6055,2239.7131,2335.062,2220.0935,0.9045206,24,80dad75a,LL,clnk1xblj003h34aof7r696zx,#0DB2B2,5c2b10b8,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,865.6336931211288
74,2495.789,2200.0781,2554.6406,2239.5718,2525.2148,2219.825,0.9072766,24,255c9ab6,LL,clnk1xblj003h34aof7r696zx,#0DB2B2,e8fc2f62,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,931.3443712397836
79,2802.012,1920.1322,2834.5798,2068.6614,2818.296,1994.3967,0.90952563,16,12005fbe,22_ds,clnk1x9zm003034aoq1a16bdr,#7AB20D,99bc8741,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,mandatory,5000.0
82,2839.867,2251.9175,2874.9448,2269.9963,2857.4058,2260.957,0.82510823,19,54602e91,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,f8a9b3a2,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,407.4406922210657
81,2814.111,2285.8547,2873.7253,2316.962,2843.9182,2301.4082,0.8451471,34,d7401c1e,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,e5bf75af,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,419.4112549695429
87,3017.831,2443.041,3039.6516,2462.755,3028.7412,2452.898,0.8292958,32,a1418d53,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,d2b768c7,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,1264.5596667164334
78,2770.611,2266.0205,2808.1997,2310.5269,2789.4053,2288.2737,0.89106154,18,41af1cbc,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,c33de2b7,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,422.5117600329312
86,3012.5344,1928.0635,3037.3845,2039.4714,3024.9595,1983.7675,0.8797074,14,3376fc7c,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,2375934a,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,mandatory,5000.0
85,2989.6082,2480.755,3047.5486,2579.8628,3018.5784,2530.3088,0.9095151,17,5f3ec3e9,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,a1ae37dc,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,807.9230150024741
91,3043.2598,2249.989,3074.5247,2269.1404,3058.892,2259.5647,0.8271915,19,78f016e1,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,67c713ad,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,423.65389565666214
90,3020.2146,2285.6943,3075.3772,2319.0254,3047.796,2302.3599,0.8154269,34,fa3bd5ae,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,379db92d,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,440.38181771802
80,2816.7754,2561.7844,2839.3196,2580.7134,2828.0474,2571.249,0.82308006,32,bac42892,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,e85e9297,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,1058.7047609329943
84,2971.929,2265.1812,3009.628,2312.7559,2990.7783,2288.9685,0.8772617,18,1d450ac2,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,f0bfab5b,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,447.38181771802
94,3078.5054,2139.294,3132.4744,2175.2646,3105.4897,2157.2793,0.88716877,23,0d9621bd,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,c8d97dd2,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,353.6417023478424
97,3161.7068,2138.1416,3218.5054,2176.0896,3190.106,2157.1157,0.888357,22,8f7462db,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,bc1870d2,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,583.8031739553296
102,3380.583,1926.5652,3406.1345,2039.1233,3393.359,1982.8442,0.89769834,14,e4c4600c,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,8b6148ab,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,mandatory,5000.0
99,3340.535,2264.8381,3376.9692,2311.6157,3358.752,2288.227,0.8650944,18,fb748575,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,166fa688,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,464.35238046649715
105,3408.7703,2253.25,3443.6335,2270.586,3426.202,2261.918,0.7896092,19,19525570,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,45ae693f,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,408.3401871576774
100,3358.5508,2474.2112,3417.1587,2580.4136,3387.8547,2527.3125,0.9091747,17,8bf66f1c,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,8b16abbc,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,777.9818895055198
103,3386.524,2443.642,3407.9937,2462.6768,3397.2588,2453.1594,0.8265728,32,1f02dbd6,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,585d9264,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,668.3006486383879
104,3388.3484,2286.328,3441.1067,2316.774,3414.7275,2301.5508,0.78361964,34,9088c7cf,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,1bb9a759,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,444.0386719675124
108,3562.9336,1926.1965,3590.3447,2039.0428,3576.6392,1982.6196,0.88616574,14,10f50292,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,e1571efb,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,mandatory,5000.0
106,3526.3901,2267.6162,3559.9805,2310.852,3543.1853,2289.2341,0.8738039,18,bb4d5c3d,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,4c6f0ec0,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,480.1219330881977
111,3592.0706,2253.3682,3626.309,2270.1172,3609.19,2261.7427,0.78947294,19,54d1ba44,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,f55abfa7,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,433.0092347159896
107,3541.1084,2473.701,3601.3516,2582.137,3571.23,2527.919,0.9081909,17,76d89cd8,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,94bbad07,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,827.1067811865478
109,3570.0159,2443.4888,3590.7937,2462.2305,3580.4048,2452.8596,0.841116,32,2a270bb2,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,a73d84cd,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,712.3544725075503
110,3566.657,2286.0261,3624.1772,2317.0852,3595.417,2301.5557,0.81488556,34,0fe6850a,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,63f2f922,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,463.6366517139591
115,3743.0044,1929.114,3769.7944,2043.1332,3756.3994,1986.1235,0.8781403,14,3033f8c3,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,07cba1ef,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,mandatory,5000.0
113,3713.1094,2477.057,3742.6477,2521.0623,3727.8784,2499.0596,0.796287,18,97620369,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,833b412b,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,727.7270555095807
117,3870.9033,2242.4094,3928.3926,2281.9255,3899.648,2262.1675,0.891259,23,add331c4,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,8e50abce,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,585.1879502661799
116,3775.697,2467.2593,3802.4583,2481.7114,3789.0776,2474.4854,0.76783,19,6435e327,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,b0b11279,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,748.4255403194156
118,3982.4387,2242.2852,4036.78,2279.2102,4009.6094,2260.7476,0.8937976,22,388ee2ea,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,bc7fe626,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,904.4743135546948
121,4210.6826,1930.1354,4237.1216,2041.1495,4223.9023,1985.6425,0.8919035,14,07e81c4f,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,74183338,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,mandatory,5000.0
119,4170.79,2267.6584,4207.6313,2310.8655,4189.211,2289.262,0.90567183,18,8f12503a,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,61324b47,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,473.05086527633216
124,4240.5034,2253.4805,4274.1094,2270.5537,4257.3066,2262.017,0.80305934,19,3ac7061e,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,13472fa2,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,419.38181771802005
120,4185.272,2475.9067,4243.548,2577.653,4214.41,2526.7798,0.9091623,17,28107589,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,304bd9e2,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,808.9646455628167
122,4214.627,2442.887,4236.6724,2462.3618,4225.6494,2452.6245,0.8201727,32,b20dd01c,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,c200a503,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,695.555482634327
123,4212.0825,2284.8193,4271.467,2316.4553,4241.7744,2300.6372,0.8275235,34,42ab5f60,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,d70a18aa,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,445.18080759124337
127,4392.7,1927.4685,4418.771,2039.5012,4405.7354,1983.4849,0.8824471,14,f83565b0,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,441e4e5b,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,mandatory,5000.0
125,4354.07,2267.0767,4391.4307,2311.1506,4372.75,2289.1138,0.9125263,18,4a406e7d,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,161d1086,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,576.2762620207484
130,4423.95,2252.0823,4458.1035,2270.0474,4441.027,2261.065,0.794879,19,91c0f773,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,4847e188,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,425.7960312803931
126,4368.6714,2473.327,4426.837,2583.4949,4397.754,2528.411,0.91533935,17,69aff24e,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,9d85bdd7,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,828.9352083112939
128,4399.343,2442.683,4420.9316,2462.1492,4410.137,2452.416,0.8186687,32,b3cad5d3,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,3369b734,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,704.7981233214463
129,4396.4126,2284.3704,4456.023,2316.9983,4426.218,2300.6843,0.84834784,34,8352cc85,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,89fdf9ec,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,455.4945160902281
133,4467.1284,2458.598,4810.351,2691.7515,4638.7397,2575.1748,0.9028178,15,00d9b2f9,22_cap_bank,clnk1x9zg002j34aoox1pjy3x,#0DB24C,b5d41c7b,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,mandatory,5000.0
132,4621.7827,1927.2383,4647.6963,2039.305,4634.7393,1983.2717,0.89832324,14,b3394154,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,e0f5be02,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,1030.9890321804564
137,4707.6255,2136.5134,4767.944,2176.6672,4737.7847,2156.5903,0.8926894,23,019741bf,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,26d7b666,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,854.0529573173853
138,4796.606,2136.9846,4851.8164,2175.6753,4824.211,2156.33,0.90032554,22,9ef8f1a2,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,b22cfe04,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,976.7758287448598
131,4582.968,2266.2993,4619.492,2311.3953,4601.23,2288.8472,0.8715314,18,0d35c7f9,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,59785d07,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,563.9209229614211
136,4654.078,2250.9224,4686.387,2268.1267,4670.2324,2259.5244,0.7583227,19,457f6b65,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,d73576cf,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,535.2935059634515
135,4630.782,2285.2048,4685.1616,2318.6672,4657.9717,2301.936,0.8082214,34,704f2f39,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,037b5a4a,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,439.9259735953043
134,4628.856,2436.189,4650.787,2456.39,4639.8213,2446.2896,0.82012045,32,065b421c,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,7c569edc,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,170.69343417595167
139,4805.4033,2547.6711,4854.0527,2579.5315,4829.728,2563.6013,0.8847084,27,db888188,Q,clnk1x9zj002t34aow7kklyyh,#7A0DB2,a3ad1827,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,286.87214972614197
